"CustomerID","Recency","Frequency_1","Monetary","k4","k5","pe4","pe5","pm4","pm5"
"16873",4,6,1187.27,4,5,2,2,1,1
"16875",67,5,419.11,4,5,2,2,4,5
"16877",12,6,139.92,4,5,3,3,2,1
"16878",84,1,13.3,4,5,3,3,2,3
"16880",30,7,208.4,4,5,3,3,2,1
"16881",66,1,432,4,5,2,2,4,5
"16882",66,3,235.04,4,5,3,3,2,3
"16883",187,2,134.12,2,2,4,4,3,4
"16884",37,2,214.92,4,5,3,3,2,3
"16885",15,3,143.1,4,5,3,3,2,3
"16887",35,1,189.78,4,5,3,3,2,3
"16889",194,3,526.22,2,2,4,4,3,5
"16891",1,5,135.45,4,5,3,3,2,3
"16892",1,5,102.17,4,5,3,3,2,3
"16893",366,1,145.93,2,2,4,5,3,4
"16895",64,1,185.4,4,5,3,3,2,3
"16897",299,2,144.89,2,2,4,5,3,4
"16898",26,3,164.42,4,5,3,3,2,3
"16899",7,6,210.09,4,5,3,3,1,1
"16900",16,3,294.05,4,5,3,3,2,3
"16902",116,1,1706.88,3,4,2,2,4,5
"16903",29,1,353.16,4,5,3,3,2,3
"16904",4,15,235.98,4,1,1,1,1,2
"16905",5,7,425.95,4,5,2,3,1,1
"16906",81,4,134.85,4,5,3,3,2,3
"16907",29,5,175.17,4,5,3,3,2,3
"16909",72,1,379.14,4,5,2,3,4,5
"16910",4,8,188.48,4,5,3,3,1,1
"16912",28,11,230.53,4,5,1,1,1,1
"16913",290,1,113.44,2,2,4,5,3,4
"16914",36,1,163.26,4,5,3,3,2,3
"16915",9,6,103.61,4,5,3,3,2,1
"16916",23,2,274.69,4,5,3,3,2,3
"16917",276,1,391.52,2,2,4,5,3,4
"16918",49,6,178.14,4,5,3,3,2,3
"16919",156,11,235.28,4,5,1,4,1,1
"16921",61,1,138.57,4,5,3,3,2,3
"16923",12,19,367.01,4,1,1,1,1,2
"16924",21,3,271.01,4,5,3,3,2,3
"16926",371,1,230.25,2,2,4,5,3,4
"16927",115,3,181.02,4,5,3,4,2,3
"16928",80,17,163.17,4,1,1,1,1,2
"16929",3,7,185.06,4,5,3,3,1,1
"16930",26,3,125.74,4,5,3,3,2,3
"16931",5,21,214.83,4,1,1,1,1,2
"16932",53,1,142.25,4,5,3,3,2,3
"16933",1,2,281.62,4,5,3,3,2,3
"16934",54,2,455.56,4,5,2,2,4,5
"16936",25,1,261.12,4,5,3,3,2,3
"16938",8,4,671.75,4,5,2,2,4,1
"16940",52,3,1016.63,4,5,2,2,4,5
"16942",12,9,209.93,4,5,1,1,1,1
"16943",211,3,272.24,2,2,4,4,3,4
"16945",21,19,228.71,4,1,1,1,1,2
"16947",235,1,406.48,2,2,4,5,3,4
"16948",138,3,145.01,4,5,3,4,2,3
"16949",3,6,214.38,4,5,3,3,1,1
"16950",56,3,392.85,4,5,2,3,4,5
"16951",134,3,425.92,4,5,2,4,4,5
"16952",109,2,83.8,4,5,3,4,2,3
"16953",30,1,20.8,4,5,3,3,2,3
"16954",0,9,231.68,4,5,1,1,1,1
"16955",184,4,129.67,2,2,4,4,3,4
"16956",17,1,308.74,4,5,3,3,2,3
"16957",239,2,208.32,2,2,4,5,3,4
"16959",87,1,117.35,4,5,3,3,2,3
"16960",38,3,168.37,4,5,3,3,2,3
"16961",116,1,234.17,4,5,3,4,2,3
"16963",187,1,110.55,2,2,4,4,3,4
"16965",226,1,192.07,2,2,4,5,3,4
"16966",8,7,307.85,4,5,3,3,1,1
"16967",189,1,319.02,2,2,4,4,3,4
"16968",4,2,219.72,4,5,3,3,2,3
"16969",39,3,216.8,4,5,3,3,2,3
"16971",38,1,357.21,4,5,3,3,4,3
"16976",267,1,251.52,2,2,4,5,3,4
"16978",77,1,344.33,4,5,3,3,4,5
"16979",3,6,308.67,4,5,3,3,1,1
"16980",255,2,488.98,2,2,4,5,3,4
"16982",60,1,384.06,4,5,2,3,4,5
"16983",12,7,268.75,4,5,3,3,1,1
"16984",88,2,2219.47,3,4,2,2,4,5
"16985",17,10,546.41,4,5,1,1,1,1
"16986",29,2,936.6,4,5,2,2,4,5
"16987",3,7,229.79,4,5,3,3,1,1
"16988",5,1,126.12,4,5,3,3,2,3
"16989",7,6,188.88,4,5,3,3,2,1
"16990",218,1,179,2,2,4,4,3,4
"16992",10,5,322.86,4,5,3,3,1,1
"16996",30,6,242.83,4,5,3,3,2,1
"16997",288,3,234,2,2,4,5,3,4
"16998",149,4,73.75,2,2,4,4,3,4
"16999",23,2,242.41,4,5,3,3,2,3
"17001",0,11,362.69,4,5,1,1,1,1
"17002",85,3,497.91,4,5,2,2,4,5
"17004",46,2,605.67,4,5,2,2,4,5
"17006",4,4,195.44,4,5,3,3,2,3
"17007",50,6,148.32,4,5,3,3,2,3
"17010",18,1,195.36,4,5,3,3,2,3
"17011",30,1,270.9,4,5,3,3,2,3
"17014",8,3,193.51,4,5,3,3,2,3
"17015",28,3,611.55,4,5,2,2,4,5
"17017",2,20,434.71,4,1,1,1,1,2
"17018",40,2,460.05,4,5,2,2,4,5
"17019",11,4,310.89,4,5,3,3,2,1
"17022",31,1,71,4,5,3,3,2,3
"17024",45,3,31.95,4,5,3,3,2,3
"17025",60,3,119.26,4,5,3,3,2,3
"17026",185,2,77.42,2,2,4,4,3,4
"17027",78,6,144.14,4,5,3,3,2,3
"17029",110,2,358,4,5,2,4,4,5
"17030",63,1,146.87,4,5,3,3,2,3
"17031",11,2,190.18,4,5,3,3,2,3
"17033",86,3,343.38,4,5,3,3,4,5
"17034",16,3,248.51,4,5,3,3,2,3
"17035",245,2,216.76,2,2,4,5,3,4
"17037",87,1,1267.32,4,5,2,2,4,5
"17038",30,1,112.4,4,5,3,3,2,3
"17040",137,1,449.73,4,5,2,4,4,5
"17041",26,3,353.8,4,5,3,3,2,3
"17042",2,5,205.76,4,5,3,3,2,1
"17043",32,4,433.8,4,5,2,2,4,5
"17044",25,1,948.48,4,5,2,2,4,5
"17045",113,3,113.15,4,5,3,4,2,3
"17046",157,1,642.02,2,2,2,4,4,5
"17047",85,3,366.97,4,5,2,3,4,5
"17048",117,3,308.45,4,5,3,4,4,5
"17049",2,9,627.79,4,5,1,1,1,1
"17050",96,6,523.74,4,5,2,2,4,5
"17051",194,1,234.64,2,2,4,4,3,4
"17052",28,1,384.43,4,5,3,3,4,3
"17053",130,1,498.48,4,5,2,4,4,5
"17054",28,5,271.27,4,5,3,3,2,1
"17058",81,3,393.3,4,5,2,3,4,5
"17059",29,5,613.15,4,5,2,2,4,1
"17060",266,1,234.24,2,2,4,5,3,4
"17061",73,11,475.66,4,5,1,1,1,5
"17062",313,4,130.81,2,2,4,5,3,4
"17063",21,7,208.73,4,5,3,3,1,1
"17064",58,3,283.85,4,5,3,3,4,3
"17068",12,21,216.47,4,1,1,1,1,2
"17069",28,9,301.08,4,5,1,1,1,1
"17070",114,1,296.34,4,5,3,4,4,5
"17071",28,9,269.89,4,5,1,1,1,1
"17073",17,4,361.21,4,5,3,3,2,1
"17075",17,4,208.53,4,5,3,3,2,3
"17076",36,3,280.36,4,5,3,3,2,3
"17078",36,2,187.93,4,5,3,3,2,3
"17079",78,1,118.8,4,5,3,3,2,3
"17080",22,2,143.81,4,5,3,3,2,3
"17081",25,2,143.83,4,5,3,3,2,3
"17082",33,2,1001.92,4,5,2,2,4,5
"17083",109,3,468.59,4,5,2,2,4,5
"17084",35,2,1290.55,4,5,2,2,4,5
"17085",123,5,311.63,4,5,3,4,4,5
"17086",7,6,341.68,4,5,3,3,1,1
"17088",28,4,497.75,4,5,2,2,4,5
"17090",4,7,272.19,4,5,3,3,1,1
"17091",2,9,425.31,4,5,1,1,1,1
"17092",50,4,442.57,4,5,2,2,4,5
"17094",322,1,302,2,2,4,5,3,4
"17095",22,3,441.39,4,5,2,2,4,5
"17096",15,4,255.53,4,5,3,3,2,1
"17100",18,2,485.87,4,5,2,2,4,5
"17101",10,4,405.43,4,5,3,3,4,1
"17102",261,1,25.5,2,2,4,5,3,4
"17105",159,2,332.89,2,2,4,4,4,5
"17107",33,6,1796.59,3,4,2,2,4,1
"17109",29,6,146.26,4,5,3,3,2,3
"17110",165,1,163.3,2,2,4,4,3,4
"17111",47,1,214.61,4,5,3,3,2,3
"17114",5,8,99.2,4,5,3,3,1,1
"17115",8,3,279.17,4,5,3,3,2,3
"17117",288,1,116.2,2,2,4,5,3,4
"17118",317,1,157.02,2,2,4,5,3,4
"17119",3,2,303.45,4,5,3,3,2,3
"17120",233,1,307.46,2,2,4,5,3,4
"17122",119,1,138.32,4,5,3,4,2,3
"17123",161,1,345.3,2,2,4,4,3,4
"17124",185,1,289.59,2,2,4,4,3,4
"17125",50,1,201.65,4,5,3,3,2,3
"17126",152,5,195.08,2,2,4,4,3,4
"17128",334,1,157.09,2,2,4,5,3,4
"17131",5,5,492.63,4,5,2,2,1,1
"17133",15,7,698.89,4,5,2,2,1,1
"17134",106,2,200.7,4,5,3,4,2,3
"17135",16,7,162.82,4,5,3,3,1,1
"17138",275,1,380.5,2,2,4,5,3,4
"17139",15,12,886.09,4,1,1,1,1,1
"17140",247,1,442.92,2,2,4,5,3,4
"17142",239,1,579,2,2,4,5,3,4
"17144",1,2,492.29,4,5,2,2,4,5
"17146",105,3,249.93,4,5,3,4,2,3
"17147",22,4,428.65,4,5,2,2,4,1
"17148",51,1,124.88,4,5,3,3,2,3
"17152",194,3,563.17,2,2,4,4,3,5
"17153",24,1,213.78,4,5,3,3,2,3
"17154",75,1,329.34,4,5,3,3,4,5
"17155",17,2,125.85,4,5,3,3,2,3
"17157",7,2,159.5,4,5,3,3,2,3
"17158",32,3,422.32,4,5,2,2,4,5
"17159",21,3,512.96,4,5,2,2,4,5
"17160",31,6,586.34,4,5,2,2,4,1
"17162",28,10,171.55,4,5,1,1,1,1
"17163",21,2,146.55,4,5,3,3,2,3
"17164",32,7,352.48,4,5,3,3,1,1
"17165",284,1,158.68,2,2,4,5,3,4
"17166",38,2,103.17,4,5,3,3,2,3
"17169",57,2,417.89,4,5,2,2,4,5
"17171",289,1,224.91,2,2,4,5,3,4
"17172",78,1,317.76,4,5,3,3,4,5
"17173",5,8,470.82,4,5,1,1,1,1
"17174",217,1,59.9,2,2,4,4,3,4
"17175",44,4,360.92,4,5,3,3,4,1
"17176",201,1,306.13,2,2,4,4,3,4
"17179",178,3,237.26,2,2,4,4,3,4
"17180",56,4,194.22,4,5,3,3,2,3
"17181",57,2,119.96,4,5,3,3,2,3
"17183",7,6,557.88,4,5,2,2,1,1
"17186",46,2,72,4,5,3,3,2,3
"17187",226,1,203.95,2,2,4,5,3,4
"17188",11,7,353.46,4,5,3,3,1,1
"17189",106,2,191.55,4,5,3,4,2,3
"17190",58,2,222.37,4,5,3,3,2,3
"17191",28,7,298.89,4,5,3,3,1,1
"17193",35,7,242.76,4,5,3,3,1,1
"17194",360,1,226.78,2,2,4,5,3,4
"17197",29,1,1013.01,4,5,2,2,4,5
"17198",23,3,230.74,4,5,3,3,2,3
"17201",53,1,236.93,4,5,3,3,2,3
"17203",35,6,592.72,4,5,2,2,4,1
"17204",175,4,391.14,2,2,4,4,4,5
"17205",53,1,384.08,4,5,2,3,4,5
"17206",53,1,204.24,4,5,3,3,2,3
"17211",26,8,289.65,4,5,1,1,1,1
"17212",253,1,226.85,2,2,4,5,3,4
"17213",40,7,397.32,4,5,2,3,1,1
"17214",60,6,174.85,4,5,3,3,2,3
"17217",234,1,113.5,2,2,4,5,3,4
"17218",4,10,194.32,4,5,1,1,1,1
"17219",31,1,114.23,4,5,3,3,2,3
"17220",24,14,226.92,4,1,1,1,1,2
"17221",7,2,166.91,4,5,3,3,2,3
"17222",65,1,303.15,4,5,3,3,4,5
"17223",310,2,186,2,2,4,5,3,4
"17226",308,1,393.49,2,2,4,5,3,4
"17227",18,6,156.55,4,5,3,3,2,1
"17228",15,8,238.26,4,5,3,3,1,1
"17229",96,2,159.38,4,5,3,4,2,3
"17230",264,8,454.8,2,2,4,5,3,4
"17231",12,10,307.51,4,5,1,1,1,1
"17232",2,2,207.01,4,5,3,3,2,3
"17233",35,1,190.88,4,5,3,3,2,3
"17234",182,1,149.89,2,2,4,4,3,4
"17235",25,2,275.03,4,5,3,3,2,3
"17236",12,6,152.69,4,5,3,3,2,1
"17237",11,2,157.34,4,5,3,3,2,3
"17238",2,17,217.5,4,1,1,1,1,2
"17239",312,1,382.5,2,2,4,5,3,4
"17242",108,2,567.52,4,5,2,2,4,5
"17243",1,26,323.34,1,1,1,1,1,2
"17244",53,1,954.9,4,5,2,2,4,5
"17245",204,1,171.45,2,2,4,4,3,4
"17247",15,1,277.99,4,5,3,3,2,3
"17248",120,1,318.65,4,5,2,4,4,5
"17250",3,2,189.71,4,5,3,3,2,3
"17251",362,1,256.38,2,2,4,5,3,4
"17252",116,2,171.98,4,5,3,4,2,3
"17253",18,1,178.26,4,5,3,3,2,3
"17254",4,2,134.97,4,5,3,3,2,3
"17255",40,2,142.75,4,5,3,3,2,3
"17256",107,2,120,4,5,3,4,2,3
"17259",148,2,279.55,2,2,4,4,4,5
"17262",52,5,250.67,4,5,3,3,2,3
"17263",208,1,63.44,2,2,4,4,3,4
"17265",138,2,268.56,4,5,3,4,4,5
"17266",2,3,95.52,4,5,3,3,2,3
"17267",127,2,158.39,4,5,3,4,2,3
"17268",107,4,190.91,4,5,3,4,2,3
"17272",42,4,537.16,4,5,2,2,4,5
"17274",35,1,103.66,4,5,3,3,2,3
"17277",227,2,532.67,2,2,4,5,3,4
"17278",241,1,246.04,2,2,4,5,3,4
"17279",57,1,187.83,4,5,3,3,2,3
"17282",130,3,555.84,4,5,2,2,4,5
"17284",60,6,273.73,4,5,3,3,4,1
"17286",21,1,148.82,4,5,3,3,2,3
"17287",26,7,147.72,4,5,3,3,2,1
"17288",9,7,202.22,4,5,3,3,1,1
"17289",31,3,306.29,4,5,3,3,2,3
"17290",3,2,250.39,4,5,3,3,2,3
"17291",308,1,550.8,2,2,4,5,3,4
"17293",8,9,203.67,4,5,1,1,1,1
"17295",28,3,179.02,4,5,3,3,2,3
"17297",17,1,124.58,4,5,3,3,2,3
"17298",101,2,249.21,4,5,3,4,2,3
"17299",11,4,162.59,4,5,3,3,2,3
"17301",21,1,139.25,4,5,3,3,2,3
"17302",14,5,227.13,4,5,3,3,2,1
"17303",361,1,250.04,2,2,4,5,3,4
"17306",10,19,454.28,4,1,1,1,1,2
"17309",95,1,82.75,4,5,3,4,2,3
"17311",78,2,692.42,4,5,2,2,4,5
"17312",138,3,214.77,4,5,3,4,2,3
"17313",31,1,2328.84,3,4,2,2,4,5
"17314",24,8,315.99,4,5,1,1,1,1
"17315",1,36,173.06,1,1,1,1,1,2
"17317",46,3,866.78,4,5,2,2,4,5
"17320",100,3,400.21,4,5,2,4,4,5
"17321",8,2,306.73,4,5,3,3,2,3
"17323",15,7,126.94,4,5,3,3,1,1
"17324",17,4,245.68,4,5,3,3,2,3
"17325",280,1,96.8,2,2,4,5,3,4
"17329",14,2,261.56,4,5,3,3,2,3
"17330",22,2,181.95,4,5,3,3,2,3
"17331",123,1,175.2,4,5,3,4,2,3
"17333",85,1,494.25,4,5,2,2,4,5
"17334",302,2,153.51,2,2,4,5,3,4
"17337",151,4,483.51,2,5,2,4,4,5
"17338",17,8,794.5,4,5,2,2,1,1
"17339",94,2,121.68,4,5,3,3,2,3
"17340",29,11,1123.03,4,1,2,2,1,1
"17341",156,3,196.17,2,2,4,4,3,4
"17343",355,1,193.64,2,2,4,5,3,4
"17344",46,1,154.67,4,5,3,3,2,3
"17345",15,4,125.41,4,5,3,3,2,3
"17346",3,15,171.28,4,1,1,1,1,2
"17347",86,1,228.96,4,5,3,3,2,3
"17348",14,5,230.74,4,5,3,3,2,1
"17349",179,1,85.75,2,2,4,4,3,4
"17350",8,4,319.14,4,5,3,3,1,1
"17351",36,3,195.72,4,5,3,3,2,3
"17353",129,2,870,4,5,2,2,4,5
"17354",50,1,1393.06,4,5,2,2,4,5
"17356",311,1,178.22,2,2,4,5,3,4
"17357",24,2,190.32,4,5,3,3,2,3
"17358",303,2,177.88,2,2,4,5,3,4
"17359",11,1,127.86,4,5,3,3,2,3
"17360",17,3,184.4,4,5,3,3,2,3
"17361",49,3,162.73,4,5,3,3,2,3
"17362",239,2,156.12,2,2,4,5,3,4
"17364",0,11,404.02,4,5,1,1,1,1
"17365",12,8,591.01,4,5,2,2,1,1
"17367",238,1,166.7,2,2,4,5,3,4
"17368",23,8,232.55,4,5,3,3,1,1
"17370",72,4,111.55,4,5,3,3,2,3
"17371",17,3,137.64,4,5,3,3,2,3
"17372",40,8,166.46,4,5,3,3,1,1
"17373",40,4,161.73,4,5,3,3,2,3
"17374",218,2,247.88,2,2,4,4,3,4
"17375",199,3,133.37,2,2,4,4,3,4
"17376",70,2,101.6,4,5,3,3,2,3
"17377",23,20,200.79,4,1,1,1,1,2
"17379",11,1,374.78,4,5,3,3,2,3
"17381",8,29,699.16,1,1,1,1,1,2
"17382",65,1,65.4,4,5,3,3,2,3
"17383",4,1,187.49,4,5,3,3,2,3
"17384",19,2,168.2,4,5,3,3,2,3
"17385",14,1,251.11,4,5,3,3,2,3
"17386",7,6,447.74,4,5,2,2,1,1
"17387",19,2,354.75,4,5,3,3,2,3
"17388",77,4,314.89,4,5,3,3,4,5
"17389",0,34,936.28,1,1,1,1,1,2
"17391",163,2,254.4,2,2,4,4,3,4
"17392",306,2,185.31,2,2,4,5,3,4
"17394",219,1,203.87,2,2,4,4,3,4
"17396",39,7,1044.69,4,5,2,2,1,1
"17397",22,2,333.2,4,5,3,3,2,3
"17398",114,3,217.79,4,5,3,4,2,3
"17400",126,5,413.14,4,5,2,4,4,5
"17402",4,12,216.57,4,1,1,1,1,1
"17403",36,1,246.22,4,5,3,3,2,3
"17405",1,3,343.8,4,5,3,3,2,1
"17406",333,3,722.81,2,2,4,5,3,4
"17408",163,1,32.65,2,2,4,4,3,4
"17409",184,2,385.93,2,2,4,4,3,4
"17410",16,5,242.94,4,5,3,3,2,1
"17411",12,3,259.65,4,5,3,3,2,3
"17412",2,7,179.72,4,5,3,3,1,1
"17414",43,2,389,4,5,2,3,4,5
"17415",79,1,507.84,4,5,2,2,4,5
"17416",29,7,984.77,4,5,2,2,1,1
"17418",42,2,231.73,4,5,3,3,2,3
"17419",11,12,352.21,4,1,1,1,1,1
"17420",50,3,199.61,4,5,3,3,2,3
"17422",16,6,329.89,4,5,3,3,1,1
"17423",46,2,349.2,4,5,3,3,4,3
"17425",19,2,379.58,4,5,3,3,4,3
"17426",8,6,839.54,4,5,2,2,1,1
"17427",71,1,100.8,4,5,3,3,2,3
"17428",0,28,616.32,1,1,1,1,1,2
"17429",128,3,174.97,4,5,3,4,2,3
"17430",32,2,132.88,4,5,3,3,2,3
"17431",313,1,403.3,2,2,4,5,3,4
"17432",18,2,182.88,4,5,3,3,2,3
"17433",88,1,303.16,4,5,3,3,4,5
"17434",2,7,339.12,4,5,3,3,1,1
"17436",1,2,108.15,4,5,3,3,2,3
"17438",253,1,388.45,2,2,4,5,3,4
"17440",156,3,62.14,2,2,4,4,3,4
"17442",36,6,374.76,4,5,3,3,1,1
"17446",176,2,60.45,2,2,4,4,3,4
"17447",40,2,270.76,4,5,3,3,2,3
"17449",2,7,359.22,4,5,3,3,1,1
"17450",8,46,4222.41,3,4,1,1,1,2
"17451",1,7,245.91,4,5,3,3,1,1
"17453",17,2,243.36,4,5,3,3,2,3
"17454",192,4,129.38,2,2,4,4,3,4
"17455",203,1,131.7,2,2,4,4,3,4
"17456",365,1,249.86,2,2,4,5,3,4
"17457",126,5,347.54,4,5,2,4,4,5
"17458",15,1,316.5,4,5,3,3,2,3
"17459",43,2,328.65,4,5,3,3,4,3
"17460",94,6,103.74,4,5,3,3,2,3
"17461",22,3,238.06,4,5,3,3,2,3
"17462",60,2,337.85,4,5,3,3,4,5
"17463",16,5,371.06,4,5,3,3,1,1
"17464",158,1,289.96,2,2,4,4,3,4
"17466",10,2,381.64,4,5,3,3,4,3
"17468",10,2,68.5,4,5,3,3,2,3
"17469",16,5,374.19,4,5,3,3,1,1
"17470",44,5,225.01,4,5,3,3,2,3
"17472",191,3,228.68,2,2,4,4,3,4
"17475",79,1,194.37,4,5,3,3,2,3
"17480",77,1,511.82,4,5,2,2,4,5
"17481",3,4,313.9,4,5,3,3,1,1
"17483",65,3,138.01,4,5,3,3,2,3
"17486",261,1,396.87,2,2,4,5,3,4
"17489",58,2,188.32,4,5,3,3,2,3
"17490",0,7,298.9,4,5,3,3,1,1
"17491",1,10,355.89,4,5,1,1,1,1
"17492",248,1,374.57,2,2,4,5,3,4
"17495",7,2,248.78,4,5,3,3,2,3
"17496",358,1,271.05,2,2,4,5,3,4
"17498",75,1,272.22,4,5,3,3,4,5
"17499",289,1,622.88,2,2,4,5,3,4
"17500",17,3,379.33,4,5,3,3,4,1
"17501",220,2,144.3,2,2,4,4,3,4
"17502",9,4,172.28,4,5,3,3,2,3
"17503",2,2,279.48,4,5,3,3,2,3
"17504",206,9,333,2,2,4,4,3,4
"17505",161,2,572.92,2,2,2,4,4,5
"17506",75,1,302.2,4,5,3,3,4,5
"17507",261,2,302.79,2,2,4,5,3,4
"17509",57,8,756.52,4,5,2,2,4,1
"17510",24,1,308.48,4,5,3,3,2,3
"17511",2,31,2937.5,3,4,1,1,1,2
"17512",28,10,292.5,4,5,1,1,1,1
"17513",72,1,513.2,4,5,2,2,4,5
"17514",128,1,208.65,4,5,3,4,2,3
"17515",31,4,159.75,4,5,3,3,2,3
"17516",15,5,152.34,4,5,3,3,2,3
"17517",308,1,153.94,2,2,4,5,3,4
"17519",17,6,307.34,4,5,3,3,1,1
"17520",53,1,546.81,4,5,2,2,4,5
"17521",29,3,241.07,4,5,3,3,2,3
"17522",1,5,213.23,4,5,3,3,2,1
"17523",11,4,163.19,4,5,3,3,2,3
"17524",361,1,145,2,2,4,5,3,4
"17525",359,1,422.7,2,2,4,5,3,4
"17526",4,4,298.98,4,5,3,3,2,1
"17527",53,4,234.84,4,5,3,3,2,3
"17528",1,8,453.56,4,5,1,1,1,1
"17530",1,10,234.47,4,5,1,1,1,1
"17531",190,1,296.7,2,2,4,4,3,4
"17534",53,1,223.36,4,5,3,3,2,3
"17535",280,1,164.4,2,2,4,5,3,4
"17536",177,1,76.5,2,2,4,4,3,4
"17537",29,2,438.86,4,5,2,2,4,5
"17538",25,1,98.42,4,5,3,3,2,3
"17540",24,2,289.45,4,5,3,3,2,3
"17542",269,1,170.75,2,2,4,5,3,4
"17545",43,3,212.89,4,5,3,3,2,3
"17548",233,1,103.3,2,2,4,5,3,4
"17549",23,2,74.43,4,5,3,3,2,3
"17550",197,3,89.05,2,2,4,4,3,4
"17551",359,1,278.04,2,2,4,5,3,4
"17552",60,4,232.6,4,5,3,3,2,3
"17553",129,1,1487.6,3,4,2,2,4,5
"17554",1,5,390.49,4,5,3,3,1,1
"17555",19,2,238.68,4,5,3,3,2,3
"17556",205,1,157.9,2,2,4,4,3,4
"17557",14,3,180.49,4,5,3,3,2,3
"17560",94,5,170.99,4,5,3,3,2,3
"17561",19,1,162.62,4,5,3,3,2,3
"17562",14,7,160.34,4,5,3,3,1,1
"17564",24,3,151.34,4,5,3,3,2,3
"17566",8,2,422.17,4,5,2,3,4,5
"17567",7,8,541.43,4,5,2,2,1,1
"17569",332,1,344.14,2,2,4,5,3,4
"17571",50,4,340.75,4,5,3,3,4,1
"17572",71,4,56.69,4,5,3,3,2,3
"17573",29,3,126.87,4,5,3,3,2,3
"17574",242,1,185.65,2,2,4,5,3,4
"17576",8,19,184.58,4,1,1,1,1,2
"17578",218,1,143.46,2,2,4,4,3,4
"17579",4,3,149.63,4,5,3,3,2,3
"17580",252,3,70.92,2,2,4,5,3,4
"17581",0,25,440.22,1,1,1,1,1,2
"17582",236,1,175.27,2,2,4,5,3,4
"17584",7,2,621.15,4,5,2,2,4,5
"17585",109,4,275.07,4,5,3,4,4,5
"17588",100,3,413.4,4,5,2,4,4,5
"17589",60,4,600.73,4,5,2,2,4,5
"17590",2,3,485.19,4,5,2,2,4,5
"17591",73,7,312.3,4,5,3,3,1,1
"17593",3,5,784.08,4,5,2,2,1,1
"17594",85,2,496.59,4,5,2,2,4,5
"17595",12,2,192.29,4,5,3,3,2,3
"17596",23,7,397.92,4,5,3,3,1,1
"17597",213,1,2044.37,3,4,2,2,3,4
"17600",17,1,161.67,4,5,3,3,2,3
"17601",239,1,116.01,2,2,4,5,3,4
"17602",2,6,834.31,4,5,2,2,1,1
"17603",78,1,394.72,4,5,2,3,4,5
"17604",217,2,154.68,2,2,4,4,3,4
"17608",33,2,95.47,4,5,3,3,2,3
"17609",40,5,218.37,4,5,3,3,2,3
"17611",7,15,262.53,4,1,1,1,1,2
"17612",53,6,341.41,4,5,3,3,1,1
"17613",22,14,323.57,4,1,1,1,1,2
"17614",57,1,382.57,4,5,2,3,4,5
"17615",130,3,109.87,4,5,3,4,2,3
"17616",173,3,190.4,2,2,4,4,3,4
"17618",5,3,302.58,4,5,3,3,2,3
"17619",312,1,210.22,2,2,4,5,3,4
"17620",59,1,81.44,4,5,3,3,2,3
"17621",21,3,459.97,4,5,2,2,4,5
"17623",32,1,527.05,4,5,2,2,4,5
"17624",14,2,421.74,4,5,2,3,4,5
"17625",18,4,498.45,4,5,2,2,4,5
"17628",81,1,75.75,4,5,3,3,2,3
"17629",5,8,226.76,4,5,3,3,1,1
"17630",169,2,251.8,2,2,4,4,3,4
"17631",1,3,176.11,4,5,3,3,2,3
"17633",31,4,331.21,4,5,3,3,2,1
"17634",36,9,261.69,4,5,1,1,1,1
"17636",19,1,285.56,4,5,3,3,2,3
"17637",31,2,273.53,4,5,3,3,2,3
"17639",276,1,108.5,2,2,4,5,3,4
"17640",86,1,621.66,4,5,2,2,4,5
"17642",119,2,356.14,4,5,2,4,4,5
"17643",373,1,101.55,2,2,4,5,3,4
"17644",1,11,263.24,4,5,1,1,1,1
"17646",219,3,336.13,2,2,4,4,3,4
"17647",65,1,133.06,4,5,3,3,2,3
"17648",60,4,449.38,4,5,2,2,4,5
"17649",138,1,868.49,4,5,2,2,4,5
"17650",21,1,166.08,4,5,3,3,2,3
"17651",11,10,394.5,4,5,1,1,1,1
"17652",25,12,405.64,4,1,1,1,1,1
"17653",36,4,301.89,4,5,3,3,2,3
"17654",277,1,117.55,2,2,4,5,3,4
"17655",10,7,376.99,4,5,3,3,1,1
"17656",73,5,334.94,4,5,3,3,4,5
"17658",25,2,297.71,4,5,3,3,2,3
"17659",17,12,249.96,4,1,1,1,1,1
"17660",141,1,161.5,2,2,4,4,3,4
"17663",25,7,257.56,4,5,3,3,1,1
"17664",18,2,302.32,4,5,3,3,2,3
"17666",3,2,364.08,4,5,3,3,2,3
"17667",66,5,411.1,4,5,2,2,4,5
"17668",1,2,173.88,4,5,3,3,2,3
"17669",42,7,486.67,4,5,2,2,4,1
"17670",227,1,205.7,2,2,4,5,3,4
"17671",15,4,393.18,4,5,3,3,4,1
"17672",50,2,1589.09,3,4,2,2,4,5
"17673",1,6,260.49,4,5,3,3,1,1
"17674",74,2,275.52,4,5,3,3,4,5
"17675",1,31,657.23,1,1,1,1,1,2
"17676",4,6,225.78,4,5,3,3,1,1
"17677",1,30,544.25,1,1,1,1,1,2
"17678",263,1,298.11,2,2,4,5,3,4
"17679",52,2,996.05,4,5,2,2,4,5
"17680",23,1,184.4,4,5,3,3,2,3
"17682",10,6,412.39,4,5,3,3,1,1
"17684",43,1,239.41,4,5,3,3,2,3
"17685",16,7,445.73,4,5,2,2,1,1
"17686",7,7,819.92,4,5,2,2,1,1
"17690",30,15,313.37,4,1,1,1,1,2
"17691",358,2,145.2,2,2,4,5,3,4
